"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrezid","Human_Symbol","Chick_Symbol","Chick_Entrezid","TF_Status"
"ENSGALG00000050459",405.397265260463,-0.333466274281422,0.542848350356686,-0.614289928416128,0.539023756745129,0.977608246814381,54935,"DUSP23","DUSP23",100858873,"No"
"ENSGALG00000050460",2.00400643149863,0,3.88357460859268,0,1,NA,2840,"GPR17","NULL",NA,"No"
"ENSGALG00000050462",1.66730059709451,-0.895359504206866,2.95355090467871,-0.303146799599266,0.761777990164995,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050465",41.8091662912305,-1.02217642922371,0.67790663094862,-1.50784250007016,0.131594841887676,0.649452765102227,NA,NA,NA,NA,"No"
"ENSGALG00000050466",4.69226228279424,0.767110677377109,1.59431772610569,0.48115295014054,0.630407797466231,0.996999883670481,NA,NA,NA,NA,"No"
"ENSGALG00000050470",32.7249844567716,0.56372486354042,0.892376368452239,0.631712003443299,0.527575083046572,0.975000080870506,5956,"OPN1LW","OPN1LW",396421,"No"
"ENSGALG00000050471",19.7836681103448,0.859842814379816,0.849022242488136,1.01274474489616,0.311182099436248,0.873120491802424,NA,NA,NA,NA,"No"
"ENSGALG00000050472",1.41962093461637,-1.91461802824745,2.4824315674279,-0.771267193573124,0.440548573557038,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050481",33.7555774134042,-0.471231201025256,0.831825656115442,-0.566502364480879,0.571052326044581,0.984406022464448,1130,"LYST","NULL",NA,"No"
"ENSGALG00000050482",2.45645378682322,-2.0239748229396,2.89947436356527,-0.698048876849133,NA,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050484",93.3966528866986,-0.167265806409983,0.602632777541503,-0.277558428023713,0.781351348216963,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050486",5.03731067425346,0.417894929961062,1.60889223393931,0.259740783842224,0.795063731054511,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050487",37.9668133217564,0.0386711155348209,0.787044344877774,0.0491346082168044,0.960812023335826,1,NA,NA,NA,NA,"No"
"ENSGALG00000050491",34.2304176844376,1.05566866587201,0.852918716899534,1.23771309616641,0.215822461437405,0.789548145804601,339665,"SLC35E4","NULL",NA,"No"
"ENSGALG00000050494",38.1120499119377,1.20341824993884,0.88359813493221,1.36195200324995,0.17321303287626,0.731358329077672,NA,NA,NA,NA,"No"
"ENSGALG00000050495",84.8744614479,0.277778761286047,0.328959285548867,0.844416842718316,0.398436513868406,0.928306750518569,NA,NA,NA,NA,"No"
"ENSGALG00000050497",67.4884962238117,0.301578125159139,0.623433062122118,0.483737779534165,0.628571977598881,0.996999883670481,NA,NA,NA,NA,"No"
"ENSGALG00000050503",27.1914668422396,-0.225553739352705,0.710002541028314,-0.317680186082194,0.750727542441749,0.99760185705419,8794,"TNFRSF10C","TNFRSF4",101751037,"No"
"ENSGALG00000050508",197.925888378781,-2.67428682398704,0.794110176349211,-3.36765212641101,0.000758111883776854,0.0237981884171673,4846,"NOS3","LOC107057170",107057170,"No"
"ENSGALG00000050513",0.85942983169303,-1.07818787029303,4.60229332632979,-0.234271871400439,0.814773921716123,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050516",12.5020335327495,-0.45256292216991,0.963002505025566,-0.469949890896592,0.638390818468197,0.997259583936664,NA,NA,NA,NA,"No"
"ENSGALG00000050520",2.33976368513236,-1.09114043441568,3.23115090264079,-0.337694049981974,0.735593759064486,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050522",6.73859856340663,3.22512538852128,1.47185826808498,2.19119290114628,0.0284378360999502,0.296151741138775,NA,NA,NA,NA,"No"
"ENSGALG00000050532",23.6202600845566,-0.587278942699298,0.816780233929327,-0.719017084772051,0.472130393039074,0.959594198043665,10331,"B3GNT3","B3GNT3",112530425,"No"
"ENSGALG00000050533",34.786366708483,-0.402048068134242,0.653425530424888,-0.615292867226678,0.538361327223644,0.977608246814381,NA,NA,NA,NA,"No"
"ENSGALG00000050535",3.83356593311992,-0.705620237293339,1.58030108486656,-0.446509999930121,0.655228890809165,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050539",71.9333205819246,-0.634560457404391,0.558966103407819,-1.13523960314534,0.256274940266981,0.8291968184852,55231,"CCDC87","NULL",NA,"No"
"ENSGALG00000050541",2.10777810239621,1.50800444782118,1.81639983904737,0.83021613160463,0.40641659619292,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050542",10.0994491856536,0.116185307030898,0.864608335214147,0.134379119768862,0.893102791881505,0.999154104547001,NA,NA,NA,NA,"No"
"ENSGALG00000050546",0.658055772146224,3.16854100665517,5.5000877562092,0.576089172955126,0.564554909284899,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050547",1.09122486567528,-0.712703846758535,6.76668463276221,-0.105325411990954,0.916117599267404,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050548",14.8506760510921,0.144108464848317,1.0970278108733,0.131362635860251,0.895488444745151,0.999839391720249,NA,NA,NA,NA,"No"
"ENSGALG00000050550",9.18276131073258,0.163542243593459,1.02259668718746,0.159928391752632,0.872937482986364,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050552",261.334642386938,-0.342366132986674,0.473106709865014,-0.723655204730361,0.469277440595215,0.959594198043665,NA,NA,NA,NA,"No"
"ENSGALG00000050553",14.4283658687742,2.10987030179806,0.798230820394518,2.6431832095324,0.00821305811686967,0.133644694769987,5314,"PKHD1","NULL",NA,"No"
"ENSGALG00000050556",8.67838284082837,0.733730596744006,1.27527569784766,0.575350567710462,0.565054228475022,0.983968197369678,NA,NA,NA,NA,"No"
"ENSGALG00000050561",0.676567310477484,-3.14087807114982,5.24082772232453,-0.599309543752128,0.548966484809625,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050564",4.99127784683808,3.22211987653426,1.5578647760795,2.06829239996234,0.0386125359950772,0.352926872857153,57705,"WDFY4","NULL",NA,"No"
"ENSGALG00000050566",2.62465020158815,-0.62853686212787,1.82075167602731,-0.345207350570327,0.72993849309641,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050568",25.9544430800198,0.415921634560639,0.897532666355424,0.463405567453668,0.64307368872182,0.997259583936664,164045,"HFM1","HFM1",424509,"No"
"ENSGALG00000050572",3.67599411848786,-1.11025316895706,1.61160964282598,-0.688909484935955,0.490880230205826,0.966239833598621,NA,NA,NA,NA,"No"
"ENSGALG00000050575",275.239626262497,0.294466944896639,0.928410867384506,0.317173091398858,0.751112266575032,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050576",9.1992693002268,-0.869133302370762,1.22483310614912,-0.709593248261652,0.477956407718182,0.960112012829114,150365,"MEI1","NULL",NA,"No"
"ENSGALG00000050577",594.186972339205,0.0365848586502442,0.296169900703808,0.123526592551455,0.901690117733943,0.999904148208282,134266,"GRPEL2","GRPEL2",768554,"No"
"ENSGALG00000050578",2.07285294609373,-0.958572242218216,2.08082589500502,-0.460669123985456,0.645036010240214,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050579",0.568241877622128,0,5.53116787446602,0,1,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050582",111.914671894822,-0.139739780515545,0.757508504322362,-0.18447288673089,0.853642495383956,0.99760185705419,57661,"PHRF1","NULL",NA,"No"
"ENSGALG00000050584",4.88062111959731,-2.78650964709094,2.31277266973152,-1.20483508109529,0.228266974180816,0.801761656665065,NA,NA,NA,NA,"No"
"ENSGALG00000050586",555.237640684726,-0.088723960654729,0.346756124985403,-0.25586847430154,0.798052398328549,0.99760185705419,10994,"ILVBL","ILVBL",101747528,"No"
"ENSGALG00000050591",2.06983250719452,1.19019791226946,2.00228424931747,0.594420054333031,0.552231198592554,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050596",131.588478796668,-0.465911240480607,0.371454996460786,-1.2542871812731,0.209737641494277,0.780674142185269,NA,NA,NA,NA,"No"
"ENSGALG00000050603",10.1946618583858,-1.48244190551614,1.05476690708402,-1.40546873016187,0.159881941461339,0.709358670078311,NA,NA,NA,NA,"No"
"ENSGALG00000050604",0.617598578123057,0.611336420465859,3.75064494992452,0.162995012491961,0.870522361612734,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050605",420.773519879881,0.0107939361903797,0.339707744139888,0.0317741834755903,0.974652134839895,1,83607,"AMMECR1L","AMMECR1L",424755,"No"
"ENSGALG00000050607",1.75667627078715,-1.07048962074863,2.32873818192252,-0.459686550020352,0.645741225026825,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050608",711.990525153661,-0.0780642580426224,0.230806759317951,-0.338223448365669,0.735194806782531,0.99760185705419,NA,"AC011511.4","LOC107050992",107050992,"No"
"ENSGALG00000050611",1.65306600796368,-3.44648780846395,3.21779037015033,-1.0710728207888,0.284136687907493,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050613",0.491496924019044,0.997623500295879,5.75422209254888,0.173372435795917,0.862358690043922,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050615",1040.71478306384,-0.439176011380629,0.325373903757153,-1.3497579440434,0.177093639040868,0.735528502486301,150468,"CKAP2L","CKAP2L",426694,"No"
"ENSGALG00000050616",0.614414033234119,0,5.49468805121751,0,1,NA,10554,"AGPAT1","PRR29",419941,"No"
"ENSGALG00000050618",1.40234742078889,-0.857918440795542,2.23425904120942,-0.38398342581223,0.70099073190079,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050619",171.988582288537,-0.276340612828544,0.481907309642027,-0.573431046384867,0.566352874224404,0.984203183382877,8835,"SOCS2","SOCS2",395219,"No"
"ENSGALG00000050621",479.072096928566,-0.098378011380149,0.393105502049273,-0.250258546032301,0.802387412083216,0.99760185705419,51021,"MRPS16","MRPS16",769996,"No"
"ENSGALG00000050622",5.72371944607165,-2.44002392637134,1.31715773371127,-1.8524918192571,0.0639552312135349,0.458460546074001,NA,NA,NA,NA,"No"
"ENSGALG00000050627",0.852708861088592,-1.28207087416643,3.25469607111577,-0.393914161615376,0.693644414512161,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050628",2.30841814366271,1.64219729699306,2.1954233508961,0.74800939705901,0.454454489465619,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050629",7.73263078843994,0.31987479954123,1.17791692079181,0.271559728784783,0.785960567867499,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050631",90.843985618508,-0.431862242085593,0.536299156652478,-0.805263697935366,0.420667525620179,0.938524224112822,57496,"MRTFB","NULL",NA,"No"
"ENSGALG00000050632",4.20225325392567,1.04062729886937,1.46320751303279,0.711195978424456,0.4769628003301,0.959594198043665,NA,NA,NA,NA,"No"
"ENSGALG00000050634",92.0994767486089,-0.589637992642427,0.551816448257921,-1.06854008158675,0.285276960294784,0.855615834945392,NA,NA,NA,NA,"No"
"ENSGALG00000050637",3.03557119745834,1.54123502545533,1.35011073482848,1.14156193688152,0.25363615315124,NA,728,"C5AR1","C5AR1",430484,"No"
"ENSGALG00000050645",4.0119204078604,-4.35253822349673,1.60103701578482,-2.71857438684085,0.00655639115458737,0.114133359201277,NA,NA,NA,NA,"No"
"ENSGALG00000050647",42.7942477655944,-0.490136457893819,1.08383188230532,-0.452225539676223,0.651106511077635,0.99760185705419,5921,"RASA1","LOC112530485",112530485,"No"
"ENSGALG00000050648",53.1282327148787,-0.520333012956237,0.668167217515202,-0.778746695911339,0.436128943072979,0.944777550427038,NA,NA,NA,NA,"No"
"ENSGALG00000050650",1.06598335182211,-0.62705236197214,2.7820184058104,-0.225394756793308,0.821672190186413,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050651",17.1425455059809,1.12681068070611,0.849830188374682,1.32592451541544,0.184864701714696,0.750651360503127,NA,NA,NA,NA,"No"
"ENSGALG00000050652",3.37616819476338,1.04776261059471,1.0794220676649,0.970669992750218,0.331712639207489,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050654",0.515641222664175,-3.07350640542804,4.46212144028559,-0.688799362939643,0.49094953660534,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050656",96.881182929752,0.0513347229073925,0.533879532628366,0.0961541317283025,0.923398159528568,1,10653,"SPINT2","NULL",NA,"No"
"ENSGALG00000050658",0.522219567037094,2.98910094182332,4.48080058632705,0.667090820989538,0.50471412290734,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050660",1.88658115519027,-2.64053355135095,2.02921565358884,-1.30125822096875,0.193170082667011,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050664",0.981739045928304,0.343085669867512,3.36438562885058,0.10197572683864,0.918775941802907,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050665",1.95800178398667,-0.112217411792415,1.91451681613764,-0.0586139598495682,0.953259591448639,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050667",56.2645532027738,0.189831011073274,0.752340894083439,0.252320474091125,0.800793363962738,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050668",33.29220755832,0.556882500112564,0.539449641245821,1.03231600789739,0.30192410440355,0.868251427700016,100505741,"SPATA1","NULL",NA,"No"
"ENSGALG00000050669",66.7779479542122,0.375575735912706,0.589023974756604,0.637623852353211,0.523718565002911,0.974573836860266,132612,"ADAD1","NULL",NA,"No"
"ENSGALG00000050670",0.604718391130117,1.08864555432825,3.69225920535465,0.294845376172251,0.768112001259534,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050676",75.2547984408989,-0.377294415266671,0.510495648220095,-0.73907469452904,0.459861642043095,0.95505114430117,1501,"CTNND2","NULL",NA,"No"
"ENSGALG00000050677",4.80943484557333,1.55488583808589,1.52818935669344,1.01746935435424,0.308930203684666,0.871408697047259,283870,"BRICD5","BRICD5",107054618,"No"
"ENSGALG00000050680",25.7567878529848,0.589809871943422,0.633269498058844,0.931372620584698,0.351660848596466,0.901307563087082,NA,NA,NA,NA,"No"
"ENSGALG00000050687",110.070950078515,0.157902400186478,0.655212784394133,0.240994076958507,0.809559707161572,0.99760185705419,9585,"KIF20B","NULL",NA,"No"
"ENSGALG00000050688",0.668016622816789,2.2145049178636,4.27918091294773,0.51750672918807,0.604802472710896,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050691",63.9917064379319,0.00872962747274325,0.55388444678827,0.0157607376833968,0.987425271333262,1,25930,"PTPN23","NULL",NA,"No"
"ENSGALG00000050692",140.353444728035,-0.542799261535923,0.41048985351651,-1.32232077574139,0.186061357438513,0.751060325322946,57332,"CBX8","CBX8",422084,"No"
"ENSGALG00000050696",4.50249042215346,-1.38563600910948,1.66201207754365,-0.833709951829813,0.404444448797839,0.931261763284849,NA,NA,NA,NA,"No"
"ENSGALG00000050697",4.32597168998287,0.771719578375639,2.09697017203257,0.368016478568992,0.712860947036116,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050699",19.2299043513917,-0.367588544732746,0.582865625111374,-0.630657442978401,0.528264530772724,0.975233110015347,NA,NA,NA,NA,"No"
"ENSGALG00000050704",1.56128505307966,1.80366718856324,2.72088144860225,0.662898116891423,0.507395807864169,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050706",0.804346143358134,2.02741812731459,4.38205156575726,0.462664141873062,0.643605124725895,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050709",28.5194001664371,0.597932819270591,0.941326786041035,0.635202172228981,0.525296566713349,0.975000080870506,NA,NA,NA,NA,"No"
"ENSGALG00000050713",3.63062603816885,-1.16885410674505,1.50041661479772,-0.779019703739171,0.435968107976471,0.944777550427038,NA,NA,NA,NA,"No"
"ENSGALG00000050719",13.3822571850934,0.0100254131631907,0.818826490037299,0.0122436355994468,0.990231236254762,1,NA,NA,NA,NA,"No"
"ENSGALG00000050720",15.8768287634484,-0.186520266031693,0.820164627246325,-0.227418081486797,0.820098661609859,0.99760185705419,5858,"PZP","NULL",NA,"No"
"ENSGALG00000050722",1.14985203034076,0.930921026575015,3.35288432703771,0.277647820733944,0.781282719158519,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050725",1848.99862118539,-0.0716328024450557,0.431838113486887,-0.165878833312454,0.868252305278391,0.99760185705419,374969,"SVBP","SVBP",101749360,"No"
"ENSGALG00000050728",270.167253327664,-0.177548039552407,0.726619464493548,-0.244348036666149,0.80696128282885,0.99760185705419,8515,"ITGA10","NULL",NA,"No"
"ENSGALG00000050729",1.6366987442247,-0.878178429478266,2.55185526738201,-0.344133321628073,0.730746024551095,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050730",7.39565027773333,0.433793975495109,1.06711675464911,0.406510321954178,0.684367674358516,0.99760185705419,NA,"AC112229.3","NULL",NA,"No"
"ENSGALG00000050732",2.43693799257234,0.141059457913438,2.36386726306981,0.0596731720588461,0.952415939242126,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050733",1.88025134247224,-4.12894757446718,2.35257576051394,-1.75507528546718,0.0792464310874265,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050734",120.605300451128,-0.288873079504835,0.865736757783913,-0.333673113573558,0.73862624016343,0.99760185705419,155368,"METTL27","NULL",NA,"No"
"ENSGALG00000050742",1319.11645921789,0.0422636140048397,0.316871372608707,0.133377823490005,0.893894582987637,0.999457785328634,7468,"NSD2","WHSC1",422897,"No"
"ENSGALG00000050743",0.96504302817415,-3.50142096922118,2.72292942189052,-1.28590221291529,0.198477191312915,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050744",1.67695656305803,-4.12029409665292,3.19295620435476,-1.29043238708799,0.196900573225075,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050745",0.88998851392727,-2.64588244300514,3.29151562674755,-0.803849272810418,0.421484029369452,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050746",0.747572166841619,-1.18139545811603,4.27723389615116,-0.276205483917796,0.782390245457837,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050747",0.738431139080026,-0.712706996847148,6.07854950391933,-0.117249517567902,0.906662328147927,NA,10343,"PKDREJ","NULL",NA,"No"
"ENSGALG00000050749",0.525748930385686,-0.783833396585941,4.95173177697763,-0.158294801069449,0.874224504640935,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050750",114.113495569483,0.583874405725678,0.678343758246047,0.860735281526532,0.389383856650658,0.922368148891737,123904,"NRN1L","NRN1L",100858970,"No"
"ENSGALG00000050752",44.5673055316546,-1.12071071918292,1.17702292469563,-0.952157086891684,0.341017320813787,0.891791417230188,57804,"POLD4","NULL",NA,"No"
"ENSGALG00000050753",9.72131098806077,2.28831771299691,1.11761343594141,2.04750376060876,0.0406086480078808,0.362731124683805,5314,"PKHD1","NULL",NA,"No"
"ENSGALG00000050757",139.847242261705,-0.993736116959197,0.318739539453366,-3.11770581918842,0.00182264633185328,0.045847486301577,84885,"ZDHHC12","ZDHHC12",417207,"No"
"ENSGALG00000050760",721.599794069944,0.355885615736076,0.251623242482982,1.41435907201675,0.157256500679042,0.705420888404756,112,"ADCY6","LOC107050028",107050028,"No"
"ENSGALG00000050762",0.605297283885716,-0.712706145804852,6.27190765960123,-0.113634668188046,0.909527404102937,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050763",966.629949749818,-0.826064182217768,0.325970728909329,-2.53416674859644,0.0112715081174231,0.165708476824188,57326,"PBXIP1","PBXIP1",100857958,"No"
"ENSGALG00000050765",27.9053107769826,0.988204110334891,0.628972851363591,1.57113953041455,0.116150242221922,0.613765284787036,NA,NA,NA,NA,"No"
"ENSGALG00000050768",1.85918843877453,2.53232275397581,2.23836824758701,1.1313253557388,0.257918176018819,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050771",4.3820069448426,-0.713349429472065,1.40840306666894,-0.506495225943544,0.612509040268861,0.994522396033303,NA,NA,NA,NA,"No"
"ENSGALG00000050772",107.111886108834,-0.229112486458897,0.351231545639038,-0.652311813399464,0.514200040698939,0.973530924188716,NA,NA,NA,NA,"No"
"ENSGALG00000050773",0.520911293586472,-2.41165886352045,5.03820123730563,-0.478674580456056,0.632170152140563,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050781",5.42567627624454,-0.558349614480085,1.2624460141121,-0.442276032589625,0.658289472308985,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000050787",405.383091361438,0.324131217145554,0.254903246953672,1.27158528194214,0.203520508851755,0.775362018179566,64840,"PORCN","NULL",NA,"No"
"ENSGALG00000050793",0.794820283526735,-3.60847575981658,4.98100447213518,-0.72444740413368,0.468791106113489,NA,NA,NA,NA,NA,"No"
"ENSGALG00000050796",503.065782686136,-0.596123579649201,0.606904597660711,-0.982236058100293,0.325983567325377,0.886020883787302,79777,"ACBD4","ACBD4",771191,"No"
