"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"ENSGALG00000004370",0.77866194826708,1,-235.194393942144,-236.812527086454,13,7,214.61479661603,0,0,0,FALSE
"ENSGALG00000054794",0.778895405639122,1,-71.8545746420412,-73.4718082856314,13,7,1.72670652227147,0,0,0,FALSE
"ENSGALG00000004373",1.08834355683309e-05,0.000276848368187241,-179.716976031613,-196.174968213541,13,7,50.6326101051058,0,0,0,FALSE
"ENSGALG00000004376",0.0471398112699218,0.285349557465249,-194.639750622918,-201.015977994222,13,7,47.6631857409113,0,0,0,FALSE
"ENSGALG00000029865",0.957702870319259,1,-98.6215966539598,-99.3849349570902,13,7,3.57589253931417,0,0,0,FALSE
"ENSGALG00000048988",0.991129223833796,1,-31.1742399356822,-31.5912689768754,13,7,0.4690219825942,0,0,0,FALSE
"ENSGALG00000040705",0.0026173479061944,0.0309164412903576,-209.602692735714,-219.67153676339,13,7,88.5496784927081,0,0,0,FALSE
"ENSGALG00000004386",0.00727657486522715,0.0698454167296425,-288.382559019035,-297.188913096227,13,7,533.264144254143,0,0,0,FALSE
"ENSGALG00000037717",2.79865440797193e-17,5.27873858014279e-15,-262.620111829502,-307.703132404276,13,7,554.44188667821,0,0,0,FALSE
"ENSGALG00000004413",0.00223458884083673,0.0271364795534488,-245.606966781858,-255.868084025812,13,7,551.944671492984,0,0,0,FALSE
"ENSGALG00000004418",1.61137417804007e-07,6.06574610969223e-06,-217.262242479411,-238.40737620692,13,7,132.537865553635,0,0,0,FALSE
"ENSGALG00000041693",0.189054152594523,0.689413847285253,-58.8095149085389,-63.1768905066456,13,7,1.19874842111243,0,0,0,FALSE
"ENSGALG00000029893",0.850030290401693,1,-261.349255941132,-262.67976307434,13,7,703.046454433361,0,0,0,FALSE
"ENSGALG00000026401",0.88861793454051,1,-257.122632022468,-258.279906500912,13,7,796.722901735572,0,0,0,FALSE
"ENSGALG00000051171",0.944859126619514,1,-231.573932463408,-232.425628287321,13,7,282.901015066473,0,0,0,FALSE
"ENSGALG00000004441",0.393725069870419,0.978929391221782,-67.7445718102884,-70.879146587567,13,7,1.78145563483022,0,0,0,FALSE
"ENSGALG00000023364",2.5508854541841e-07,9.20248094836295e-06,-285.108402569231,-305.748102931561,13,7,976.731284314032,0,0,0,FALSE
"ENSGALG00000031895",3.11454342321716e-07,1.10441709787281e-05,-300.519641746319,-320.939303405549,13,7,1573.60337052054,0,0,0,FALSE
"ENSGALG00000001465",0.259069666763862,0.814832951231694,-393.161688028976,-397.023429375059,13,7,6837.97608438032,0,0,0,FALSE
"ENSGALG00000026940",0.988622926608899,1,-320.059914003783,-320.517523925672,13,7,2672.92118670332,0,0,0,FALSE
"ENSGALG00000004495",0.857877466459753,1,-175.606842180169,-176.903517389199,13,7,35.1050070778195,0,0,0,FALSE
"ENSGALG00000023359",0.0239906459838442,0.17642229502014,-236.357374653553,-243.636207563804,13,7,170.916553070814,0,0,0,FALSE
"ENSGALG00000022536",0.214855810050621,0.740372661302753,-205.066125017192,-209.231525186471,13,7,64.1896789933893,0,0,0,FALSE
"ENSGALG00000021362",0.0126907409457025,0.107555849410758,-273.606958195656,-281.709880448802,13,7,505.8210348241,0,0,0,FALSE
"ENSGALG00000004505",0.338549021706173,0.921192976001973,-264.682082167779,-268.088263606095,13,7,632.690760589517,0,0,0,FALSE
"ENSGALG00000039263",0.969837495384367,1,-222.210299227888,-222.876530937129,13,7,117.82397937263,0,0,0,FALSE
"ENSGALG00000004514",0.859037308586885,1,-165.768989669256,-167.060612422746,13,7,35.1313524088492,0,0,0,FALSE
"ENSGALG00000004525",0.00412875560957286,0.0446631097972708,-135.115398704479,-144.625766852899,13,7,11.5680656881913,0,0,0,FALSE
"ENSGALG00000004583",0.217389820341804,0.744671981653302,-304.93364587474,-309.080321007693,13,7,1965.47724510861,0,0,0,FALSE
"ENSGALG00000054746",0.190989978216835,0.694758373776054,-198.546774038263,-202.898216275661,13,7,54.112577294157,0,0,0,FALSE
"ENSGALG00000042215",0.921662607759515,1,-302.182488772551,-303.171753506658,13,7,1188.32626239598,0,0,0,FALSE
"ENSGALG00000023354",0.952958053174707,1,-208.197531388959,-208.994878763687,13,7,60.5828866847343,0,0,0,FALSE
"ENSGALG00000028749",0.980619428684181,1,-453.166329990564,-453.726690365338,13,7,64646.6089409047,0,0,0,FALSE
"ENSGALG00000040308",0.0415919996265763,0.261033469353536,-336.603334751973,-343.14953052128,13,7,3107.04087855831,0,0,0,FALSE
"ENSGALG00000038575",0.23531001914886,0.776772787099106,-212.295334510078,-216.314489626354,13,7,138.387961518698,0,0,0,FALSE
"ENSGALG00000054738",0.841580494629011,1,-188.73212127426,-190.098426525309,13,7,55.0141549319576,0,0,0,FALSE
"ENSGALG00000006880",0.708098785225653,1,-348.502434273361,-350.386208816968,13,7,3893.5215320181,0,0,0,FALSE
"ENSGALG00000036659",0.518120909193508,1,-271.999347256161,-274.600576959759,13,7,285.838441863249,0,0,0,FALSE
"ENSGALG00000044464",0.444935758804004,1,-233.720687341434,-236.625131035285,13,7,184.674688206534,0,0,0,FALSE
"ENSGALG00000006895",0.491239491846805,1,-339.289376066535,-341.999124535014,13,7,3916.7118113627,0,0,0,FALSE
"ENSGALG00000006900",0.981880144593192,1,-179.198051652626,-179.744085640918,13,7,33.2467798938117,0,0,0,FALSE
"ENSGALG00000006901",0.00158991957485243,0.0206212685165571,-247.40350602464,-258.076257564315,13,7,255.133279353707,0,0,0,FALSE
"ENSGALG00000042538",2.8725221699969e-05,0.000651276445959656,-266.360746063667,-281.718463847327,13,7,612.342330105776,0,0,0,FALSE
"ENSGALG00000026428",0.24245342708359,0.788591718162028,-277.061225177747,-281.03175426718,13,7,1433.56309691326,0,0,0,FALSE
"ENSGALG00000034210",0.762116365944442,1,-279.268909792431,-280.950342407681,13,7,1156.56506708828,0,0,0,FALSE
"ENSGALG00000017418",0.6700379677709,1,-233.168376170603,-235.192903326517,13,7,146.294958527097,0,0,0,FALSE
"ENSGALG00000006963",1,1,-247.211030099016,-245.98687550046,13,7,186.447832873687,0,0,0,FALSE
"ENSGALG00000050206",0.692030569287852,1,-71.2452191135016,-73.1884773243018,13,7,1.67876074272578,0,0,0,FALSE
"ENSGALG00000039269",0.00353261149994402,0.0391947446145228,-226.768786837456,-236.470940514194,13,7,136.41590474334,0,0,0,FALSE
"ENSGALG00000007018",0.00533160765514871,0.0547361920820999,-213.758218721808,-222.952381200139,13,7,115.397824807815,0,0,0,FALSE
"ENSGALG00000007027",0.128960167677414,0.551752840955732,-260.686326512965,-265.635943165742,13,7,402.789593105611,0,0,0,FALSE
"ENSGALG00000038853",0.000922663336015177,0.0131396152189149,-229.559804381907,-240.884708839577,13,7,164.648793798473,0,0,0,FALSE
"ENSGALG00000007042",0.694628090708121,1,-209.040559777152,-210.974212069851,13,7,98.8771055381272,0,0,0,FALSE
"ENSGALG00000007054",0.663917639769315,1,-248.440743472224,-250.487889759601,13,7,399.828820556921,0,0,0,FALSE
"ENSGALG00000049856",0.803250183130311,1,-64.9584063523426,-66.4806210179115,13,7,1.52981225727322,0,0,0,FALSE
"ENSGALG00000035911",0.0141350669301304,0.116782263127313,-223.460446988586,-231.425409897018,13,7,125.773494356052,0,0,0,FALSE
"ENSGALG00000050692",0.36720924071495,0.952126464084614,-220.138091251008,-223.399629072069,13,7,140.508022769907,0,0,0,FALSE
"ENSGALG00000023338",0.13510320205175,0.56827304323628,-311.942337004244,-316.822628938558,13,7,2825.41726435701,0,0,0,FALSE
"ENSGALG00000032889",0.0284481646721118,0.199915164342664,-236.202471199226,-243.256683963496,13,7,269.222864703868,0,0,0,FALSE
"ENSGALG00000011816",0.999625957449015,1,-278.164485357697,-278.299903475035,13,7,550.345894848817,0,0,0,FALSE
"ENSGALG00000011822",0.975222565413042,1,-265.52454604907,-266.141053943521,13,7,467.103478649692,0,0,0,FALSE
"ENSGALG00000027070",0.971145581662328,1,-287.109678239273,-287.764299793426,13,7,850.233400390891,0,0,0,FALSE
"ENSGALG00000037018",0.262493136922995,0.820377810267002,-323.055845118908,-326.895869840662,13,7,1822.89598545988,0,0,0,FALSE
"ENSGALG00000007093",0.0262840734534016,0.189584976477441,-266.738241073532,-273.896975246753,13,7,526.702442711711,0,0,0,FALSE
"ENSGALG00000047043",6.2129193537196e-08,2.57974379722362e-06,-234.535870011994,-256.726091868567,13,7,248.803167404495,0,0,0,FALSE
"ENSGALG00000007181",0.271251566223697,0.83046390417083,-267.580753806919,-271.366224030538,13,7,576.005219469096,0,0,0,FALSE
"ENSGALG00000027786",0.0509547174673198,0.300860814461235,-187.003013342259,-193.272913354178,13,7,39.0571803117074,0,0,0,FALSE
"ENSGALG00000027822",0.311266699280644,0.889049925825236,-219.037411406047,-222.589796869578,13,7,107.058151698388,0,0,0,FALSE
"ENSGALG00000000109",0.824246769880008,1,-278.045423497101,-279.483402163516,13,7,570.66259508464,0,0,0,FALSE
"ENSGALG00000007191",0.527449063875997,1,-315.267710204913,-317.831928238836,13,7,2286.29352733722,0,0,0,FALSE
"ENSGALG00000027902",0.745039561455474,1,-301.936307457725,-303.682285623439,13,7,1151.10081836776,0,0,0,FALSE
"ENSGALG00000038875",0.082625378106346,0.414881890066699,-264.174608387885,-269.770526746557,13,7,621.652786114478,0,0,0,FALSE
"ENSGALG00000038671",0.104520526592718,0.483071078796055,-207.788716623771,-213.04694896551,13,7,95.5652331889768,0,0,0,FALSE
"ENSGALG00000052581",1,1,-204.893047578608,-204.778246667754,13,7,85.6395913568719,0,0,0,FALSE
"ENSGALG00000007224",0.821304950348966,1,-285.319689112639,-286.769625325696,13,7,1386.12559204081,0,0,0,FALSE
"ENSGALG00000045753",0.334998749374735,0.917894386523671,-332.930191600535,-336.354895794306,13,7,1833.66199658489,0,0,0,FALSE
"ENSGALG00000032336",0.973516800124029,1,-300.512744393922,-301.145580481952,13,7,1189.97862772923,0,0,0,FALSE
"ENSGALG00000011219",0.501314643239592,1,-222.808732294645,-225.477464978156,13,7,133.459056192263,0,0,0,FALSE
"ENSGALG00000042814",0.99264781761931,1,-305.502168500707,-305.891223043907,13,7,1846.37451352405,0,0,0,FALSE
"ENSGALG00000035913",0.664349978402935,1,-116.98470340498,-119.0302515601,13,7,6.08278799349274,0,0,0,FALSE
"ENSGALG00000038290",0.487282075490903,1,-364.956467626571,-367.682446919479,13,7,13143.1482464712,0,0,0,FALSE
"ENSGALG00000008443",0.0610823888666878,0.341607180890106,-324.687800110459,-330.707799898906,13,7,6541.75379716192,0,0,0,FALSE
"ENSGALG00000007237",0.197176639413849,0.709427255771576,-363.872876338742,-368.174296277862,13,7,5643.88244660209,0,0,0,FALSE
"ENSGALG00000049911",0.911462753315561,1,-268.95722666084,-270.001055094743,13,7,367.130637857394,0,0,0,FALSE
"ENSGALG00000007251",0.160390855522845,0.629972105289257,-255.000323424898,-259.621587474544,13,7,367.049397204786,0,0,0,FALSE
"ENSGALG00000007286",0.660087171022257,1,-212.79902380427,-214.860332144946,13,7,204.509146532783,0,0,0,FALSE
"ENSGALG00000031475",0.13603172129832,0.570580179469886,-223.68376559723,-228.5538222121,13,7,165.414509508862,0,0,0,FALSE
"ENSGALG00000007300",0.97474010782147,1,-319.326597838586,-319.947783994267,13,7,1562.01837591862,0,0,0,FALSE
"ENSGALG00000045137",0.579137453392278,1,-152.505406451255,-154.869423538451,13,7,15.0206062481224,0,0,0,FALSE
"ENSGALG00000007305",0.853881016281566,1,-189.761456030955,-191.075436046741,13,7,55.4366405721779,0,0,0,FALSE
"ENSGALG00000034001",0.276110326799397,0.838259605163238,-316.316208690075,-320.072010697483,13,7,1642.84209781808,0,0,0,FALSE
"ENSGALG00000049406",0.0721554908692422,0.379506631003164,-93.8706719196911,-99.6580649598096,13,7,4.32620629839746,0,0,0,FALSE
"ENSGALG00000007364",0.902821660014576,1,-219.611708197834,-220.699704912798,13,7,123.625704231086,0,0,0,FALSE
"ENSGALG00000007367",0.402340218675705,0.985296461277513,-128.704902827524,-131.799470273142,13,7,11.733592401609,0,0,0,FALSE
"ENSGALG00000051742",0.741067104218066,1,-49.116219642962,-50.8771195437123,13,7,0.740803176166341,0,0,0,FALSE
"ENSGALG00000026189",0.99969254058382,1,-222.485829621489,-222.612403816983,13,7,107.501019149163,0,0,0,FALSE
"ENSGALG00000007386",0.133892698938022,0.564949441259193,-361.132084921299,-366.025814099609,13,7,4554.86903716204,0,0,0,FALSE
"ENSGALG00000007389",0.942153869922141,1,-240.248431825301,-241.117407765013,13,7,252.304879733136,0,0,0,FALSE
"ENSGALG00000007522",1.17052158716467e-05,0.000296053462773604,-307.105653689846,-323.481445083387,13,7,1113.70828591996,0,0,0,FALSE
"ENSGALG00000007623",0.002087826407493,0.0256059186855311,-278.396348057538,-288.739867244927,13,7,818.383317462809,0,0,0,FALSE
"ENSGALG00000006857",0.947791254955187,1,-271.399257662938,-272.23175740729,13,7,692.400317144498,0,0,0,FALSE
"ENSGALG00000023279",0.560841171297932,1,-268.066064854421,-270.500104056269,13,7,356.621105508133,0,0,0,FALSE
"ENSGALG00000007661",0.850797958372378,1,-236.87165817175,-238.19888162718,13,7,264.645559490726,0,0,0,FALSE
"ENSGALG00000019768",1.88534983098678e-18,4.39832269781522e-16,-258.652709093564,-306.551920875608,13,7,648.64394595754,0,0,0,FALSE
"ENSGALG00000007673",0.365662538994412,0.950894223580364,-252.472745772509,-255.741881577904,13,7,656.447388437704,0,0,0,FALSE
"ENSGALG00000007676",0.983763106069732,1,-252.550028036445,-253.073584402633,13,7,460.742790896507,0,0,0,FALSE
"ENSGALG00000038812",0.415809540473468,0.994948454082534,-288.685735463929,-291.71886170553,13,7,855.632939326741,0,0,0,FALSE
"ENSGALG00000007702",1,1,-278.316002629408,-277.856611619862,13,7,682.007740155339,0,0,0,FALSE
"ENSGALG00000007713",0.0247566529852233,0.180855153452002,-185.059812370189,-192.297361145896,13,7,42.7406543510108,0,0,0,FALSE
"ENSGALG00000027789",0.991591259407553,1,-161.104722562518,-161.513561768129,13,7,21.3403857601785,0,0,0,FALSE
"ENSGALG00000007650",0.729044966901704,1,-335.793839381825,-337.599723259584,13,7,2838.17154545778,0,0,0,FALSE
"ENSGALG00000007723",0.551759785812716,1,-236.119840169427,-238.588954885193,13,7,320.620926922729,0,0,0,FALSE
"ENSGALG00000007747",0.987410941923437,1,-259.653771648948,-260.129140951416,13,7,539.170119842975,0,0,0,FALSE
"ENSGALG00000027415",0.724070244770615,1,-216.922889924502,-218.747321362394,13,7,113.048605472102,0,0,0,FALSE
"ENSGALG00000035816",0.297399736034873,0.869691284935859,-244.431303385733,-248.061708418113,13,7,421.761652378008,0,0,0,FALSE
"ENSGALG00000029445",0.620933415660455,1,-161.732663413957,-163.939304918594,13,7,28.0060048341738,0,0,0,FALSE
"ENSGALG00000038769",0.695057285273561,1,-80.7127741487012,-82.6448389408243,13,7,3.22294435029888,0,0,0,FALSE
"ENSGALG00000007808",0.968201726759654,1,-234.166243151232,-234.846624373685,13,7,222.993005128311,0,0,0,FALSE
"ENSGALG00000026295",0.742323889378162,1,-233.996708726611,-235.752891137894,13,7,178.534638295257,0,0,0,FALSE
"ENSGALG00000007822",0.680985179001531,1,-307.879348611679,-309.863429429063,13,7,923.79695046631,0,0,0,FALSE
"ENSGALG00000026015",1,1,-76.1914773289756,-74.8392785163299,13,7,1.93066144419377,0,0,0,FALSE
"ENSGALG00000007926",0.273626068234551,0.834575983106588,-356.227424322636,-359.998343885818,13,7,3323.90525996331,0,0,0,FALSE
"ENSGALG00000007934",0.802707583068065,1,-317.281256560359,-318.805616592542,13,7,3952.75769183131,0,0,0,FALSE
"ENSGALG00000007955",0.215790076825296,0.74175224158831,-170.911385822715,-175.069861049158,13,7,24.522262598744,0,0,0,FALSE
"ENSGALG00000007965",0.749796352218929,1,-331.030442030256,-332.758509348233,13,7,4220.17147783809,0,0,0,FALSE
"ENSGALG00000007961",0.517667003044796,1,-231.418545640321,-234.021584304974,13,7,292.761703996012,0,0,0,FALSE
"ENSGALG00000007971",0.54093002351527,1,-350.863255631353,-353.37450780039,13,7,6052.78153649936,0,0,0,FALSE
"ENSGALG00000007974",0.607084087138405,1,-317.092639615372,-319.351096585533,13,7,3305.07053842818,0,0,0,FALSE
"ENSGALG00000007992",0.513950350052407,1,-278.33872378866,-280.956603247913,13,7,921.879259041855,0,0,0,FALSE
"ENSGALG00000007999",0.432996020653321,1,-274.280603891775,-277.237148701049,13,7,1384.09952722586,0,0,0,FALSE
"ENSGALG00000026715",0.6054567843468,1,-245.836204505417,-248.100768968114,13,7,331.57003364128,0,0,0,FALSE
"ENSGALG00000008011",0.473810192911516,1,-187.640937771384,-190.422709231677,13,7,43.869753386672,0,0,0,FALSE
"ENSGALG00000008016",0.885911430575124,1,-301.397548605263,-302.567621497379,13,7,1128.84223990675,0,0,0,FALSE
"ENSGALG00000008023",0.671945773433005,1,-295.098457733928,-297.115935669243,13,7,1003.9218012693,0,0,0,FALSE
"ENSGALG00000008034",0.570981573096295,1,-249.218114576538,-251.613244813838,13,7,311.114650576291,0,0,0,FALSE
"ENSGALG00000047163",0.890831670134018,1,-244.178110833312,-245.324827805636,13,7,590.6067384763,0,0,0,FALSE
"ENSGALG00000008057",0.0427493340507238,0.265759359298504,-270.817425171525,-277.326477775917,13,7,779.870670833172,0,0,0,FALSE
"ENSGALG00000050158",0.482164000485257,1,-264.24678547529,-266.993860633139,13,7,591.059962087032,0,0,0,FALSE
"ENSGALG00000047525",0.924128898468843,1,-126.796120537497,-127.771735230512,13,7,7.93446701508119,0,0,0,FALSE
"ENSGALG00000054310",0.860730097883192,1,-54.6497990017596,-55.93402243502,13,7,0.99661069174265,0,0,0,FALSE
"ENSGALG00000050484",0.407105089553491,0.989897515082737,-220.517188203507,-223.589869969861,13,7,93.523624392212,0,0,0,FALSE
"ENSGALG00000048413",0.863644628806749,1,-114.224222093814,-115.495633649501,13,7,6.23800695757999,0,0,0,FALSE
"ENSGALG00000049838",0.51755223917784,1,-289.728316059017,-292.331812214378,13,7,951.178141861657,0,0,0,FALSE
"ENSGALG00000047339",0.629811294471251,1,-243.456843319809,-245.630404647533,13,7,225.399178635761,0,0,0,FALSE
"ENSGALG00000051337",0.704381916131129,1,-121.306341736567,-123.203891085035,13,7,6.85194318309983,0,0,0,FALSE
"ENSGALG00000054869",0.721373518905394,1,-83.9694924491998,-85.8039641886562,13,7,2.36081551411438,0,0,0,FALSE
"ENSGALG00000049618",0.898423787197735,1,-225.997782860446,-227.107637148754,13,7,96.2199205801977,0,0,0,FALSE
"ENSGALG00000052797",0.885797502825016,1,-335.769454468763,-336.940063536825,13,7,1401.53879420258,0,0,0,FALSE
"ENSGALG00000048232",0.873441486638187,1,-62.1517571802821,-63.379384059361,13,7,1.28965706676597,0,0,0,FALSE
"ENSGALG00000041514",0.143143307393265,0.58767289554285,-232.741548586796,-237.535188603184,13,7,197.235496231182,0,0,0,FALSE
"ENSGALG00000033920",0.9092372654651,1,-175.469827515194,-176.525197013738,13,7,25.4555773092299,0,0,0,FALSE
"ENSGALG00000040771",0.324297930096048,0.906508074826995,-114.495221259139,-117.976638537782,13,7,6.39569317304726,0,0,0,FALSE
"ENSGALG00000030561",0.349707184399533,0.933612397264367,-174.486292055231,-177.83515874659,13,7,27.8832049061758,0,0,0,FALSE
"ENSGALG00000038145",0.488427166848296,1,-270.813290543218,-273.534566227439,13,7,842.251626410831,0,0,0,FALSE
"ENSGALG00000047814",0.258712975684906,0.814016159519678,-74.1699797035749,-78.0339968130465,13,7,2.31551018709719,0,0,0,FALSE
"ENSGALG00000037375",0.79029912587066,1,-286.065244340721,-287.638294013072,13,7,794.90045944061,0,0,0,FALSE
"ENSGALG00000034948",0.00320307335850697,0.0364275116397233,-231.265282889745,-241.087481041679,13,7,236.605713378374,0,0,0,FALSE
"ENSGALG00000036220",0.443470480219153,1,-63.919017135366,-66.8298088452436,13,7,1.35718335511039,0,0,0,FALSE
"ENSGALG00000047102",0.318979527867321,0.899698859224882,-255.243236662994,-258.75335636223,13,7,448.755606821373,0,0,0,FALSE
"ENSGALG00000039696",0.0118625170092867,0.10251113346528,-226.199014767128,-234.388030312858,13,7,176.479407924996,0,0,0,FALSE
"ENSGALG00000041390",0.781482306255781,1,-273.375832006314,-274.983085473839,13,7,386.705075245312,0,0,0,FALSE
"ENSGALG00000050552",0.790738048952676,1,-253.599097901705,-255.170436765819,13,7,260.927970911707,0,0,0,FALSE
"ENSGALG00000038789",0.0852301652010347,0.423285946502618,-154.25683408086,-159.80857845859,13,7,18.3322461954299,0,0,0,FALSE
"ENSGALG00000036894",0.210266934731137,0.732998968301822,-314.679081982972,-318.87886312744,13,7,2127.49839559884,0,0,0,FALSE
"ENSGALG00000034975",0.384520113385813,0.969207847453358,-78.7594525892497,-81.9374240811432,13,7,3.38081224168883,0,0,0,FALSE
"ENSGALG00000031482",0.264684750066801,0.823161042089409,-318.181041357361,-322.007281478524,13,7,3152.30346603408,0,0,0,FALSE
"ENSGALG00000043064",0.963794210401517,1,-265.718978105537,-266.435685928379,13,7,281.699240146566,0,0,0,FALSE
"ENSGALG00000030886",4.96687900240669e-05,0.00104339768616908,-214.249999818547,-228.982472290466,13,7,126.475370562882,0,0,0,FALSE
"ENSGALG00000040644",0.797237728407894,1,-214.827372925715,-216.373281591722,13,7,83.7742517362124,0,0,0,FALSE
"ENSGALG00000030831",0.472503520256414,1,-284.247177079337,-287.034406061214,13,7,1442.38594839789,0,0,0,FALSE
"ENSGALG00000042838",0.687676886753869,1,-233.906415822648,-235.865768622278,13,7,250.535251098654,0,0,0,FALSE
"ENSGALG00000038003",0.593093651453865,1,-328.966632488366,-331.277746754424,13,7,2826.33636121053,0,0,0,FALSE
"ENSGALG00000052829",0.320944989259951,0.902474802504854,-124.121890639784,-127.621361985677,13,7,10.3487435053582,0,0,0,FALSE
"ENSGALG00000039061",0.472983682012518,1,-315.736971495767,-318.522194031804,13,7,1199.586616354,0,0,0,FALSE
"ENSGALG00000030913",0.888227364282196,1,-136.547706368922,-137.706835068261,13,7,10.6507310364713,0,0,0,FALSE
"ENSGALG00000030263",0.0907414329908504,0.441747832764354,-315.855890320543,-321.318087157008,13,7,2011.78430898191,0,0,0,FALSE
"ENSGALG00000030255",0.885691045039931,1,-82.7297308296831,-83.9008407339108,13,7,2.88602191115286,0,0,0,FALSE
"ENSGALG00000027231",0.00326309396228616,0.0368875365511756,-273.086095873575,-282.885558625037,13,7,415.882139973075,0,0,0,FALSE
"ENSGALG00000052646",0.986367333874912,1,-234.329729933948,-234.819618311934,13,7,216.406593830709,0,0,0,FALSE
"ENSGALG00000040536",0.0895629901369434,0.437766779469506,-75.964340367075,-81.4452604846048,13,7,2.26897006458222,0,0,0,FALSE
"ENSGALG00000008952",0.337661716945404,0.920285153028824,-155.62117560073,-159.031973052421,13,7,17.7909631370344,0,0,0,FALSE
"ENSGALG00000008932",0.161289085982651,0.631257111676605,-96.7527380069072,-101.365474288308,13,7,3.91004254703422,0,0,0,FALSE
"ENSGALG00000008936",2.59683748829093e-05,0.000597947125550627,-181.792969867621,-197.265523531886,13,7,43.3602904149497,0,0,0,FALSE
